id	source
enevaeldens_nyheder_berlingske_1784-06-11_1112091	enevaeldens_nyheder
skat_SKM2014.276.LSR	skat
enevaeldens_nyheder_aalborg1767_1784-10-08_1030042	enevaeldens_nyheder
cellar_57151	cellar
wiki_978729	wiki
ai-aktindsigt_195736	ai-aktindsigt
BE006951	retsinformationdk
enevaeldens_nyheder_odense_1838-05-22_1430457	enevaeldens_nyheder
skat_SKM2019.308.SR	skat
skat_SKM2001.579.LR	skat
2524	Domsdatabasen
AI002645	retsinformationdk
AX028121	retsinformationdk
DC001042	retsinformationdk
AF000191	retsinformationdk
enevaeldens_nyheder_ribe_1836-02-09_1197658	enevaeldens_nyheder
CJ000470	retsinformationdk
AP000049	retsinformationdk
enevaeldens_nyheder_berlingske_1764-11-02_1122956	enevaeldens_nyheder
skat_SKM2019.389.SR	skat
cellar_3331	cellar
maalfrid_3b1af3fca28ef0a53ba79199e0a8e7589efb83cf_247	ncc_maalfrid
cellar_33240	cellar
cellar_42453	cellar
cellar_38376	cellar
enevaeldens_nyheder_viborg_1823-01-29_1176650	enevaeldens_nyheder
AX027942	retsinformationdk
wiki_449767	wiki
kb_administrative_publication_nyeforanstaltningsd...3872	kb_administrative_publication
skat_SKM2018.586.SKTST	skat
cellar_41430	cellar
AK002072	retsinformationdk
enevaeldens_nyheder_berlingske_1808-11-14_1185901	enevaeldens_nyheder
skat_SKM2002.538.LR	skat
AX018559	retsinformationdk
enevaeldens_nyheder_aarhus_1843-07-18_1338781	enevaeldens_nyheder
skat_SKM2019.64.SR	skat
enevaeldens_nyheder_nsk_1825-07-26_1077025	enevaeldens_nyheder
cellar_58464	cellar
cellar_61064	cellar
tidsskrift-dk_01451	tidsskrift-dk
enevaeldens_nyheder_aalborg1767_1799-12-09_1066350	enevaeldens_nyheder
wiki_27581	wiki
municipality_meetings_ccfdeeb...1667	municipality_meetings
CF000631	retsinformationdk
CF001150	retsinformationdk
cellar_57326	cellar
kb_historical_letters_christiania...2101	kb_historical_letters
skat_SKM2008.1026.LSR	skat
AX017656	retsinformationdk
cellar_31601	cellar
CL008604	retsinformationdk
AE002495	retsinformationdk
cellar_56996	cellar
cellar_11484	cellar
cellar_35590	cellar
enevaeldens_nyheder_nsk_1811-03-30_1025329	enevaeldens_nyheder
enevaeldens_nyheder_ribe_1800-01-21_1031763	enevaeldens_nyheder
cellar_4689	cellar
cellar_22875	cellar
enevaeldens_nyheder_aarhus_1831-01-14_1213127	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1783-01-03_1100322	enevaeldens_nyheder
cellar_6660	cellar
tidsskrift-dk_04090	tidsskrift-dk
AX025691	retsinformationdk
AX028529	retsinformationdk
enevaeldens_nyheder_aarhus_1814-02-08_1098221	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1782-09-16_1061617	enevaeldens_nyheder
kb_administrative_publication_rapportfraetbesøg...8731	kb_administrative_publication
skat_SKM2011.794.ØLR	skat
CR000020	retsinformationdk
CA003580	retsinformationdk
ai-aktindsigt_141253	ai-aktindsigt
CA005116	retsinformationdk
AI002960	retsinformationdk
enevaeldens_nyheder_adresseavisen_1812-12-28_1052742	enevaeldens_nyheder
ep_02-05-16	ep
CL006184	retsinformationdk
enevaeldens_nyheder_aalborg1818_1826-07-20_1067607	enevaeldens_nyheder
kb_administrative_publication_statistiskaarbog...5560	kb_administrative_publication
AN005522	retsinformationdk
enevaeldens_nyheder_berlingske_1800-09-01_1079675	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1805-07-02_1137192	enevaeldens_nyheder
CA003100	retsinformationdk
AN016753	retsinformationdk
kb_administrative_publication_skatvedkonkursog...3465	kb_administrative_publication
skat_SKM2019.25.SR	skat
enevaeldens_nyheder_viborg_1848-02-22_1053544	enevaeldens_nyheder
enevaeldens_nyheder_aarhus_1835-12-15_1256512	enevaeldens_nyheder
wiki_47384	wiki
cellar_35980	cellar
enevaeldens_nyheder_odense_1832-02-13_1367280	enevaeldens_nyheder
ai-aktindsigt_154371	ai-aktindsigt
enevaeldens_nyheder_odense_1813-05-28_1208308	enevaeldens_nyheder
cellar_60125	cellar
enevaeldens_nyheder_odense_1829-10-27_1346367	enevaeldens_nyheder
cellar_53808	cellar
municipality_meetings_ddbcda...11851	municipality_meetings
CA006899	retsinformationdk
skat_SKM2015.26.SR	skat
kb_administrative_publication_erfaringsopsamlingb...1874	kb_administrative_publication
cellar_16627	cellar
ai-aktindsigt_83618	ai-aktindsigt
wiki_397075	wiki
cellar_47142	cellar
enevaeldens_nyheder_berlingske_1827-08-31_1239931	enevaeldens_nyheder
AX011493	retsinformationdk
skat_SKM2004.182.LSR	skat
health_hovedstaden_2808	health_hovedstaden
cellar_64414	cellar
AN014722	retsinformationdk
maalfrid_59829592160ad06b6208cfebf2d5f1b9009ef468_6	ncc_maalfrid
cellar_40286	cellar
enevaeldens_nyheder_aalborg1827_1830-03-27_1029669	enevaeldens_nyheder
AN012271	retsinformationdk
ai-aktindsigt_104227	ai-aktindsigt
AE002842	retsinformationdk
AX015549	retsinformationdk
cellar_44623	cellar
AN016635	retsinformationdk
AJ000183	retsinformationdk
ai-aktindsigt_169131	ai-aktindsigt
digibok_2010110806068	ncc_books
cellar_45104	cellar
AC000432	retsinformationdk
AA007178	retsinformationdk
cellar_6318	cellar
cellar_13967	cellar
dannet_42299	dannet
DA000644	retsinformationdk
ai-aktindsigt_165999	ai-aktindsigt
AA014232	retsinformationdk
CK001981	retsinformationdk
cellar_32812	cellar
wiki_971445	wiki
wiki_558855	wiki
AX003878	retsinformationdk
skat_SKM2004.42.LSR	skat
health_hovedstaden_2128	health_hovedstaden
AX009345	retsinformationdk
AU000503	retsinformationdk
enevaeldens_nyheder_kbh_extra_rel_1736-10-29_1002037	enevaeldens_nyheder
wiki_123935	wiki
enevaeldens_nyheder_nsk_1823-10-11_1068998	enevaeldens_nyheder
maalfrid_7b645288593b04b828c318bff48409b6bf8576d1_11	ncc_maalfrid
municipality_meetings_daba...17082	municipality_meetings
cellar_13649	cellar
enevaeldens_nyheder_odense_1826-01-10_1314207	enevaeldens_nyheder
BE007521	retsinformationdk
enevaeldens_nyheder_aarhus_1800-10-18_1028759	enevaeldens_nyheder
enevaeldens_nyheder_oslo_1799-05-15_1089719	enevaeldens_nyheder
health_hovedstaden_4132	health_hovedstaden
BS007893	retsinformationdk
enevaeldens_nyheder_aarhus_1842-06-07_1324766	enevaeldens_nyheder
ai-aktindsigt_200890	ai-aktindsigt
health_hovedstaden_4759	health_hovedstaden
AN013757	retsinformationdk
AX007840	retsinformationdk
cellar_367	cellar
cellar_24470	cellar
enevaeldens_nyheder_viborg_1846-07-25_1037176	enevaeldens_nyheder
cellar_12192	cellar
skat_SKM2006.217.LSR	skat
wiki_820917	wiki
AT000954	retsinformationdk
cellar_43425	cellar
enevaeldens_nyheder_kiøbenhavns_postrytter_1793-09-09_1041238	enevaeldens_nyheder
tidsskrift-dk_02025	tidsskrift-dk
kb_administrative_publication_mekaniskefremskrivn...12817	kb_administrative_publication
enevaeldens_nyheder_viborg_1836-04-17_1265995	enevaeldens_nyheder
municipality_meetings_cefff...13990	municipality_meetings
ai-aktindsigt_162312	ai-aktindsigt
CL008401	retsinformationdk
enevaeldens_nyheder_viborg_1804-06-11_1060111	enevaeldens_nyheder
tidsskrift-dk_02368	tidsskrift-dk
CA004701	retsinformationdk
skat_SKM2014.815.LSR	skat
DH000836	retsinformationdk
CL003175	retsinformationdk
wiki_526346	wiki
enevaeldens_nyheder_viborg_1844-05-13_1014568	enevaeldens_nyheder
AN011965	retsinformationdk
digibok_2006083100016	ncc_books
cellar_30382	cellar
digibok_2010070605045	ncc_books
enevaeldens_nyheder_berlingske_1830-12-14_1294646	enevaeldens_nyheder
CD000108	retsinformationdk
kb_historical_letters_udenrigsministergre...3018	kb_historical_letters
6998	Domsdatabasen
enevaeldens_nyheder_odense_1776-05-31_1009304	enevaeldens_nyheder
kb_administrative_publication_vejledningibrugaf...9798	kb_administrative_publication
skat_SKM2010.330.BR	skat
AX006678	retsinformationdk
ai-aktindsigt_117477	ai-aktindsigt
municipality_meetings_ffbbaa...8889	municipality_meetings
kb_administrative_publication_udsattegravidemed...12471	kb_administrative_publication
ai-aktindsigt_113717	ai-aktindsigt
AS000698	retsinformationdk
cellar_6952	cellar
enevaeldens_nyheder_berlingske_1806-07-18_1152828	enevaeldens_nyheder
kb_historical_letters_tilsammeberlin...8290	kb_historical_letters
AJ000009	retsinformationdk
cellar_25132	cellar
maalfrid_f2c784bb159e917982326bc31c6c918b05acceb9_23	ncc_maalfrid
cellar_19182	cellar
ai-aktindsigt_160828	ai-aktindsigt
enevaeldens_nyheder_maribo_1841-02-05_1000556	enevaeldens_nyheder
opensub_6668951	opensubtitles
AN001674	retsinformationdk
ep_09-03-10-015	ep
enevaeldens_nyheder_aarhus_1837-10-04_1273712	enevaeldens_nyheder
cellar_13928	cellar
BE007890	retsinformationdk
skat_SKM2017.436.DEP	skat
enevaeldens_nyheder_aalborg1827_1842-01-03_1160359	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1824-02-25_1184437	enevaeldens_nyheder
AX005479	retsinformationdk
enevaeldens_nyheder_nsk_1811-01-29_1024725	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1842-11-22_1321649	enevaeldens_nyheder
ai-aktindsigt_55486	ai-aktindsigt
cellar_25374	cellar
AL002698	retsinformationdk
wiki_320989	wiki
health_hovedstaden_13153	health_hovedstaden
CK000726	retsinformationdk
enevaeldens_nyheder_berlingske_1824-09-03_1197897	enevaeldens_nyheder
5197	Domsdatabasen
AA010299	retsinformationdk
ai-aktindsigt_62623	ai-aktindsigt
AX011067	retsinformationdk
maalfrid_b186dc180d2aee34abb5aab2530e5aecffa2afb0_81	ncc_maalfrid
DI000531	retsinformationdk
enevaeldens_nyheder_maribo_1824-01-20_1066724	enevaeldens_nyheder
cellar_40559	cellar
enevaeldens_nyheder_aalborg1827_1830-03-06_1029036	enevaeldens_nyheder
cellar_64806	cellar
CM029367	retsinformationdk
wiki_13249	wiki
enevaeldens_nyheder_slagelse_1830-01-02_1065084	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1810-11-30_1012528	enevaeldens_nyheder
cellar_35691	cellar
AX000811	retsinformationdk
5105	Domsdatabasen
DC000884	retsinformationdk
cellar_5236	cellar
AS000873	retsinformationdk
AI001990	retsinformationdk
enevaeldens_nyheder_berlingske_1816-01-08_1074202	enevaeldens_nyheder
kb_administrative_publication_effekterafbaselkom...5087	kb_administrative_publication
enevaeldens_nyheder_odense_1815-12-15_1227221	enevaeldens_nyheder
tidsskrift-dk_00160	tidsskrift-dk
wiki_1034905	wiki
tidsskrift-dk_02891	tidsskrift-dk
enevaeldens_nyheder_berlingske_1831-03-01_1298019	enevaeldens_nyheder
8243	Domsdatabasen
cellar_13784	cellar
ai-aktindsigt_83546	ai-aktindsigt
ai-aktindsigt_169003	ai-aktindsigt
3841	Domsdatabasen
ai-aktindsigt_107039	ai-aktindsigt
ai-aktindsigt_187281	ai-aktindsigt
enevaeldens_nyheder_odense_1842-08-11_1486147	enevaeldens_nyheder
AX005940	retsinformationdk
CY001032	retsinformationdk
health_hovedstaden_16175	health_hovedstaden
CL006137	retsinformationdk
municipality_meetings_aacfda...869	municipality_meetings
enevaeldens_nyheder_odense_1847-03-25_1557976	enevaeldens_nyheder
CM029765	retsinformationdk
cellar_16932	cellar
AT001602	retsinformationdk
4603	Domsdatabasen
CL004701	retsinformationdk
cellar_27948	cellar
CM021002	retsinformationdk
kb_administrative_publication_strategiskanalysea...8031	kb_administrative_publication
cellar_14852	cellar
digibok_2006081800042	ncc_books
CL007234	retsinformationdk
maalfrid_199fddbe084abad9d3bc160004e418564d29b13a_34	ncc_maalfrid
kb_administrative_publication_betænkningvedrørend...7298	kb_administrative_publication
cellar_9667	cellar
miljoeportalen_775	miljoeportalen
cellar_32208	cellar
skat_SKM2011.592.ØLR	skat
AT000068	retsinformationdk
enevaeldens_nyheder_odense_1827-02-01_1323037	enevaeldens_nyheder
CA005108	retsinformationdk
cellar_59629	cellar
enevaeldens_nyheder_adresseavisen_1790-06-22_1276855	enevaeldens_nyheder
skat_SKM2007.783.LSR	skat
CM020563	retsinformationdk
CE000727	retsinformationdk
kb_administrative_publication_dokumenteredemetode...5064	kb_administrative_publication
AX028939	retsinformationdk
cellar_22888	cellar
health_hovedstaden_15859	health_hovedstaden
skat_SKM2008.384.HR	skat
cellar_54571	cellar
enevaeldens_nyheder_berlingske_1811-03-25_1016300	enevaeldens_nyheder
skat_SKM2010.346.HR	skat
cellar_8303	cellar
CL003762	retsinformationdk
enevaeldens_nyheder_slagelse_1826-01-14_1047798	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1815-09-07_1124844	enevaeldens_nyheder
AX017105	retsinformationdk
873	Domsdatabasen
enevaeldens_nyheder_viborg_1846-10-05_1039087	enevaeldens_nyheder
enevaeldens_nyheder_viborg_1831-06-07_1235598	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1751-08-20_1008630	enevaeldens_nyheder
ai-aktindsigt_195547	ai-aktindsigt
opensub_3887995	opensubtitles
CK002541	retsinformationdk
cellar_42908	cellar
enevaeldens_nyheder_odense_1798-02-21_1096538	enevaeldens_nyheder
skat_SKM2012.574.LSR	skat
enevaeldens_nyheder_odense_1836-06-05_1407158	enevaeldens_nyheder
cellar_34585	cellar
ai-aktindsigt_195033	ai-aktindsigt
CM031323	retsinformationdk
cellar_53260	cellar
enevaeldens_nyheder_nsk_1826-11-28_1046602	enevaeldens_nyheder
ep_06-10-25-013	ep
cellar_18251	cellar
digistorting_1877_part-stid_vol-2_part2	ncc_parliament
skat_SKM2015.651.VLR	skat
AN000148	retsinformationdk
health_hovedstaden_19364	health_hovedstaden
cellar_13841	cellar
cellar_15886	cellar
AI001403	retsinformationdk
ai-aktindsigt_79716	ai-aktindsigt
ai-aktindsigt_189119	ai-aktindsigt
AN004026	retsinformationdk
skat_SKM2001.492.VLR	skat
ai-aktindsigt_194561	ai-aktindsigt
enevaeldens_nyheder_berlingske_1830-12-31_1295284	enevaeldens_nyheder
1880_Hansen_FraDannevirkeTilRosenvaenget	memo
cellar_43819	cellar
enevaeldens_nyheder_berlingske_1824-03-08_1190828	enevaeldens_nyheder
enevaeldens_nyheder_aalborg1827_1838-10-06_1120467	enevaeldens_nyheder
enevaeldens_nyheder_ribe_1823-09-19_1137267	enevaeldens_nyheder
AS000548	retsinformationdk
AX024661	retsinformationdk
CL003601	retsinformationdk
AL000644	retsinformationdk
cellar_7078	cellar
ai-aktindsigt_149406	ai-aktindsigt
municipality_meetings_bb...8638	municipality_meetings
cellar_21715	cellar
AL000502	retsinformationdk
enevaeldens_nyheder_aarhus_1826-01-07_1171182	enevaeldens_nyheder
AA010347	retsinformationdk
CA007246	retsinformationdk
enevaeldens_nyheder_aalborg1827_1833-10-31_1069209	enevaeldens_nyheder
AT004082	retsinformationdk
maalfrid_cff7bef37c2cfb1c5cc4e7d2bd11ba9b375ce3e9_64	ncc_maalfrid
cellar_51995	cellar
digibok_2008121603013	ncc_books
BP001716	retsinformationdk
wiki_391211	wiki
AN013077	retsinformationdk
enevaeldens_nyheder_adresseavisen_1771-11-15_1171374	enevaeldens_nyheder
AN006873	retsinformationdk
cellar_54274	cellar
AX022962	retsinformationdk
cellar_62409	cellar
ai-aktindsigt_191986	ai-aktindsigt
enevaeldens_nyheder_ribe_1825-08-02_1147800	enevaeldens_nyheder
municipality_meetings_bbfcbbdeb...15064	municipality_meetings
AN011692	retsinformationdk
AX002761	retsinformationdk
miljoeportalen_458	miljoeportalen
ai-aktindsigt_130858	ai-aktindsigt
AA002982	retsinformationdk
ai-aktindsigt_154339	ai-aktindsigt
municipality_meetings_dbfabab...6904	municipality_meetings
skat_SKM2006.169.SR	skat
maalfrid_e59bdcf5c47fc2fabe6571c9a041d2428a77c53a_259	ncc_maalfrid
skat_SKM2005.434.LSR	skat
cellar_36629	cellar
retspraksis_2584	retspraksis
cellar_59279	cellar
DG000968	retsinformationdk
AN011486	retsinformationdk
health_hovedstaden_21540	health_hovedstaden
AX019177	retsinformationdk
cellar_59805	cellar
AA001204	retsinformationdk
AA004148	retsinformationdk
CA000252	retsinformationdk
enevaeldens_nyheder_aalborg1827_1839-11-29_1133865	enevaeldens_nyheder
enevaeldens_nyheder_nsk_1818-10-20_1061757	enevaeldens_nyheder
cellar_20028	cellar
CL006938	retsinformationdk
cellar_61712	cellar
fm-udgivelser_237	fm-udgivelser
enevaeldens_nyheder_aalborg1818_1824-03-10_1046660	enevaeldens_nyheder
enevaeldens_nyheder_berlingske_1800-09-05_1079788	enevaeldens_nyheder
BE000811	retsinformationdk
kb_historical_letters_doctkl...7303	kb_historical_letters
tidsskrift-dk_02526	tidsskrift-dk
digibok_2008042812013	ncc_books
ai-aktindsigt_182380	ai-aktindsigt
municipality_meetings_daabccd...16008	municipality_meetings
ai-aktindsigt_146082	ai-aktindsigt
cellar_60669	cellar
maalfrid_230e4146b8fc2fb062a8040bdef3e6d38bb6d31e_20	ncc_maalfrid
ep_07-12-12-005	ep
ai-aktindsigt_104160	ai-aktindsigt
CL003814	retsinformationdk
enevaeldens_nyheder_berlingske_1824-07-02_1195369	enevaeldens_nyheder
skat_SKM2002.642.LSR	skat
cellar_11024	cellar
enevaeldens_nyheder_tronheim_1790-05-07_1029235	enevaeldens_nyheder
CS001648	retsinformationdk
enevaeldens_nyheder_slagelse_1832-01-17_1074625	enevaeldens_nyheder
wiki_150610	wiki
enevaeldens_nyheder_adresseavisen_1767-06-05_1093236	enevaeldens_nyheder
cellar_42073	cellar
health_hovedstaden_17068	health_hovedstaden
cellar_15446	cellar
AX002397	retsinformationdk
AA010511	retsinformationdk
cellar_26332	cellar
health_hovedstaden_3986	health_hovedstaden
enevaeldens_nyheder_berlingske_1812-02-21_1027669	enevaeldens_nyheder
cellar_32846	cellar
ai-aktindsigt_170260	ai-aktindsigt
wiki_147940	wiki
cellar_20691	cellar
enevaeldens_nyheder_extraordinaire_relationer_1738-08-01_1004483	enevaeldens_nyheder
cellar_65436	cellar
cellar_28917	cellar
enevaeldens_nyheder_adresseavisen_1822-01-22_1002756	enevaeldens_nyheder
ai-aktindsigt_145921	ai-aktindsigt
cellar_44700	cellar
2570	Domsdatabasen
AG000646	retsinformationdk
AX011035	retsinformationdk
enevaeldens_nyheder_odense_1836-08-25_1409684	enevaeldens_nyheder
enevaeldens_nyheder_oslo_1771-04-17_1008610	enevaeldens_nyheder
cellar_4224	cellar
cellar_26974	cellar
AX021141	retsinformationdk
AN003789	retsinformationdk
ai-aktindsigt_186146	ai-aktindsigt
ai-aktindsigt_70949	ai-aktindsigt
cellar_26100	cellar
CQ002101	retsinformationdk
wiki_77306	wiki
CL003619	retsinformationdk
AT005155	retsinformationdk
enevaeldens_nyheder_ribe_1806-11-28_1064784	enevaeldens_nyheder
enevaeldens_nyheder_ribe_1821-07-27_1126422	enevaeldens_nyheder
health_hovedstaden_19655	health_hovedstaden
cellar_36906	cellar
digibok_2008111003004	ncc_books
skat_SKM2014.404.SR	skat
cellar_37483	cellar
wiki_15197	wiki
enevaeldens_nyheder_berlingske_1775-01-06_1038079	enevaeldens_nyheder
ai-aktindsigt_170775	ai-aktindsigt
skat_SKM2010.190.LSR	skat
health_hovedstaden_3969	health_hovedstaden
DC001830	retsinformationdk
kb_administrative_publication_tryghedblandtpensi...911	kb_administrative_publication
AX006574	retsinformationdk
ai-aktindsigt_108380	ai-aktindsigt
enevaeldens_nyheder_viborg_1838-04-08_1278410	enevaeldens_nyheder
cellar_63424	cellar
AX015210	retsinformationdk
cellar_43805	cellar
cellar_27483	cellar
enevaeldens_nyheder_berlingske_1821-06-29_1151864	enevaeldens_nyheder
ai-aktindsigt_142217	ai-aktindsigt
cellar_5201	cellar
cellar_31989	cellar
ai-aktindsigt_142225	ai-aktindsigt
health_hovedstaden_23812	health_hovedstaden
CM011207	retsinformationdk
AX012279	retsinformationdk
enevaeldens_nyheder_berlingske_1810-09-07_1009485	enevaeldens_nyheder
cellar_60540	cellar
enevaeldens_nyheder_bergen_1814-10-15_1097071	enevaeldens_nyheder
wiki_1110767	wiki
enevaeldens_nyheder_kiøbenhavns_postrytter_1789-06-01_1025175	enevaeldens_nyheder
cellar_7778	cellar
AA010525	retsinformationdk
wiki_1157227	wiki
AA003078	retsinformationdk
AX003843	retsinformationdk
skat_SKM2012.509.SR	skat
kb_administrative_publication_skifermetaltræ...10354	kb_administrative_publication
enevaeldens_nyheder_ribe_1789-06-19_1004498	enevaeldens_nyheder
ai-aktindsigt_168297	ai-aktindsigt
DH001776	retsinformationdk
kb_administrative_publication_sundhedsmæssigvurde...7253	kb_administrative_publication
cellar_5914	cellar
enevaeldens_nyheder_nsk_1813-03-06_1031872	enevaeldens_nyheder
enevaeldens_nyheder_adresseavisen_1792-11-30_1351193	enevaeldens_nyheder
BL000876	retsinformationdk
cellar_33609	cellar
enevaeldens_nyheder_slagelse_1833-08-24_1082514	enevaeldens_nyheder
kb_administrative_publication_rapportomskatterne...5749	kb_administrative_publication
cellar_42551	cellar
kb_administrative_publication_hjælpepakketilland...7861	kb_administrative_publication
wiki_23749	wiki
enevaeldens_nyheder_aalborg1767_1780-03-03_1021346	enevaeldens_nyheder
maalfrid_7a18b9b215f043e4bf60625052f2323efde8f31a_4	ncc_maalfrid
ai-aktindsigt_65221	ai-aktindsigt
AX026460	retsinformationdk
enevaeldens_nyheder_berlingske_1759-08-10_1070518	enevaeldens_nyheder
AX007660	retsinformationdk
enevaeldens_nyheder_berlingske_1801-06-01_1088404	enevaeldens_nyheder
